genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes
GCF_009665455.1_ASM966545v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,6.0,1,50.0,1,40.0,1,61.0,4674
GCF_009665475.1_ASM966547v1_genomic,1,1.0,0,0.0,1,2.0,1,3.0,1,4.0,1,4.0,1,5.0,1,55.0,1,34.0,1,52.0,4656
GCF_009730255.1_ASM973025v1_genomic,1,1.0,1,5.0,1,1.0,1,20.0,1,2.0,1,5.0,0,0.0,1,19.0,1,5.0,1,19.0,1536
GCF_009730275.1_ASM973027v1_genomic,1,4.0,1,2.0,1,7.0,1,19.0,1,2.0,1,4.0,1,2.0,1,27.0,1,20.0,1,252.0,2533
GCF_009730315.1_ASM973031v1_genomic,1,3.0,1,4.0,1,1.0,1,1.0,0,0.0,1,3.0,1,5.0,1,31.0,1,3.0,1,14.0,1703
GCF_009733885.1_ASM973388v1_genomic,1,2.0,0,0.0,1,6.0,1,19.0,1,1.0,1,3.0,1,1.0,1,50.0,1,5.0,1,84.0,3765
GCF_009734125.1_ASM973412v1_genomic,0,0.0,1,2.0,0,0.0,1,115.0,1,1.0,1,5.0,1,1.0,1,29.0,1,5.0,1,38.0,2115
GCF_009734165.1_ASM973416v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,4.0,1,23.0,1,62.0,1,20.0,1,87.0,5194
GCF_009734365.1_ASM973436v1_genomic,1,1.0,1,1.0,1,11.0,1,67.0,1,2.0,1,5.0,1,2.0,1,25.0,1,9.0,1,29.0,1984
GCF_009738225.1_ASM973822v1_genomic,1,2.0,1,5.0,1,17.0,1,15.0,1,1.0,1,6.0,1,4.0,1,36.0,1,9.0,1,63.0,2353
GCF_009738535.1_ASM973853v1_genomic,0,0.0,0,0.0,1,3.0,1,93.0,1,2.0,1,5.0,1,4.0,1,17.0,1,20.0,1,87.0,1779
GCF_009758075.1_ASM975807v1_genomic,1,4.0,1,2.0,1,9.0,1,62.0,1,1.0,1,6.0,1,9.0,1,36.0,1,3.0,1,10.0,1963
GCF_009758095.1_ASM975809v1_genomic,1,5.0,1,2.0,1,13.0,1,73.0,1,1.0,1,5.0,1,11.0,1,36.0,1,3.0,1,10.0,2050
GCF_009759685.1_ASM975968v1_genomic,0,0.0,0,0.0,0,0.0,1,88.0,1,3.0,1,4.0,1,4.0,1,73.0,1,7.0,1,77.0,3940
GCF_009763005.1_ASM976300v1_genomic,1,2.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,14.0,1,57.0,1,16.0,1,55.0,4750
GCF_009763185.1_ASM976318v1_genomic,1,2.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,14.0,1,62.0,1,17.0,1,61.0,4474
GCF_009763465.1_ASM976346v1_genomic,1,1.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,11.0,1,61.0,1,15.0,1,45.0,4655
GCF_009763685.1_ASM976368v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,14.0,1,57.0,1,15.0,1,37.0,4931
GCF_009763785.1_ASM976378v1_genomic,1,2.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,12.0,1,62.0,1,18.0,1,31.0,4413
GCF_009764095.1_ASM976409v1_genomic,1,1.0,0,0.0,0,0.0,1,1.0,1,4.0,1,4.0,1,7.0,1,51.0,1,32.0,1,47.0,4563
GCF_009764115.1_ASM976411v1_genomic,1,1.0,0,0.0,0,0.0,1,158.0,1,4.0,1,4.0,1,8.0,1,57.0,1,36.0,1,53.0,4953
GCF_009764195.1_ASM976419v1_genomic,1,2.0,0,0.0,0,0.0,1,68.0,1,4.0,1,4.0,1,13.0,1,63.0,1,14.0,1,36.0,4816
GCF_009764215.1_ASM976421v1_genomic,1,2.0,0,0.0,1,2.0,1,79.0,1,4.0,1,4.0,1,12.0,1,62.0,1,17.0,1,68.0,4674
GCF_009769205.1_ASM976920v1_genomic,1,1.0,1,2.0,1,4.0,1,123.0,1,2.0,1,4.0,1,2.0,1,26.0,1,18.0,1,72.0,2208
GCF_009791455.1_ASM979145v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,16.0,1,45.0,1,22.0,1,83.0,4560
GCF_009834385.1_ASM983438v1_genomic,1,1.0,1,5.0,1,9.0,1,17.0,1,2.0,1,6.0,1,4.0,1,25.0,1,21.0,1,101.0,2219
GCF_009892245.1_ASM989224v1_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,4.0,1,3.0,1,56.0,1,16.0,1,253.0,3661
GCF_009892265.1_ASM989226v1_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,4.0,1,3.0,1,56.0,1,14.0,1,228.0,3620
GCF_009892285.1_ASM989228v1_genomic,0,0.0,0,0.0,0,0.0,1,8.0,1,2.0,1,4.0,1,4.0,1,51.0,1,18.0,1,369.0,3755
GCF_010092625.1_ASM1009262v1_genomic,0,0.0,0,0.0,0,0.0,1,63.0,1,3.0,1,6.0,1,4.0,1,57.0,1,24.0,1,50.0,4221
GCF_010586925.1_ASM1058692v1_genomic,1,5.0,1,2.0,1,8.0,1,17.0,1,2.0,1,5.0,1,3.0,1,30.0,1,19.0,1,69.0,2236
GCF_010748955.1_ASM1074895v1_genomic,1,1.0,1,1.0,1,2.0,1,7.0,1,2.0,1,3.0,1,3.0,1,11.0,1,7.0,1,8.0,1472
GCF_011045415.1_ASM1104541v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0,1,2.0,1,26.0,1,10.0,1,16.0,2238
GCF_011045595.1_ASM1104559v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,1,5.0,1,41.0,1,55.0,1,23.0,1,194.0,5772
GCF_011058695.1_ASM1105869v1_genomic,1,2.0,1,1.0,1,3.0,1,44.0,1,1.0,1,3.0,1,5.0,1,13.0,1,12.0,1,26.0,1486
GCF_011058715.1_ASM1105871v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,2.0,1,4.0,1,3.0,1,13.0,1,9.0,1,16.0,1383
GCF_011058735.1_ASM1105873v1_genomic,1,2.0,1,1.0,1,2.0,1,40.0,1,2.0,1,3.0,1,2.0,1,14.0,1,11.0,1,31.0,1552
GCF_011058755.1_ASM1105875v1_genomic,1,2.0,1,2.0,1,2.0,1,54.0,1,2.0,1,3.0,1,3.0,1,13.0,1,10.0,1,28.0,1526
GCF_011058775.1_ASM1105877v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,2.0,1,3.0,1,3.0,1,12.0,1,10.0,1,9.0,1316
GCF_011058795.1_ASM1105879v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,1.0,1,3.0,1,4.0,1,13.0,1,12.0,1,23.0,1343
GCF_011066505.1_ASM1106650v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0,1,4.0,1,42.0,1,56.0,1,32.0,1,211.0,5700
GCF_011305335.1_ASM1130533v1_genomic,0,0.0,0,0.0,0,0.0,1,7.0,1,4.0,1,4.0,1,8.0,1,52.0,1,21.0,1,27.0,4904
GCF_011602425.1_ASM1160242v1_genomic,0,0.0,0,0.0,1,2.0,0,0.0,1,3.0,1,4.0,1,20.0,1,46.0,1,20.0,1,74.0,4746
GCF_012848655.1_ASM1284865v1_genomic,0,0.0,0,0.0,1,2.0,1,133.0,1,2.0,1,5.0,1,1.0,1,18.0,1,12.0,1,94.0,1825
GCF_012974165.1_ASM1297416v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,306.0,3768
GCF_012974605.1_ASM1297460v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,7.0,1,30.0,1,13.0,1,69.0,3432
GCF_012974625.1_ASM1297462v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,7.0,1,32.0,1,13.0,1,63.0,3584
GCF_012974645.1_ASM1297464v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,6.0,1,31.0,1,14.0,1,46.0,3431
GCF_013363915.1_ASM1336391v1_genomic,1,1.0,1,4.0,1,7.0,1,21.0,1,2.0,1,7.0,1,1.0,1,23.0,1,14.0,1,152.0,2250
GCF_013456995.1_ASM1345699v1_genomic,1,1.0,1,1.0,1,5.0,1,59.0,1,2.0,1,4.0,1,2.0,1,25.0,1,20.0,1,70.0,2165
GCF_013487845.1_ASM1348784v1_genomic,1,2.0,0,0.0,1,3.0,1,4.0,1,4.0,1,4.0,1,2.0,1,18.0,1,14.0,1,97.0,2219
GCF_013487905.1_ASM1348790v1_genomic,1,2.0,1,2.0,1,5.0,1,19.0,1,2.0,1,5.0,1,2.0,1,27.0,1,18.0,1,105.0,2495
GCF_014058425.1_ASM1405842v1_genomic,1,3.0,1,2.0,1,8.0,1,54.0,1,4.0,1,5.0,1,1.0,1,39.0,1,8.0,1,49.0,2521
GCF_015377785.1_ASM1537778v1_genomic,1,1.0,1,1.0,1,2.0,1,110.0,1,1.0,1,5.0,1,1.0,1,29.0,1,6.0,1,51.0,2138
GCF_900088425.1_A12_genomic,1,3.0,1,6.0,1,9.0,0,0.0,1,6.0,1,7.0,1,7.0,1,30.0,1,7.0,1,150.0,2789
GCF_900095495.1_B_ovatus_V975_genomic,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,25.0,1,56.0,1,28.0,1,106.0,5104
GCF_900105405.1_IMG-taxon_2630968301_annotated_assembly_genomic,0,0.0,1,6.0,1,1.0,1,76.0,0,0.0,1,3.0,1,3.0,1,9.0,1,10.0,1,6.0,1417
GCF_900187115.1_51699_F01_genomic,0,0.0,1,1.0,0,0.0,1,1.0,1,1.0,1,3.0,1,3.0,1,34.0,1,4.0,1,22.0,2358
GCF_900196735.1_Lactobacillus_bulgaricus_ACA-DC_87_genomic,1,1.0,1,1.0,1,1.0,1,29.0,1,1.0,1,5.0,1,2.0,1,29.0,1,6.0,1,49.0,2039
GCF_900205745.1_Lf_IMDO_130101_genomic,1,1.0,1,2.0,0,0.0,1,139.0,1,3.0,1,4.0,1,3.0,1,24.0,1,10.0,1,144.0,2278
GCF_900322585.1_Lactobacillus_delbrueckii_subsp._lactis_genomic,1,1.0,1,2.0,1,3.0,1,118.0,1,1.0,1,5.0,1,1.0,1,28.0,1,5.0,1,105.0,2265
GCF_900475225.1_42685_C01_genomic,1,1.0,1,4.0,1,15.0,1,22.0,1,1.0,1,5.0,1,2.0,1,38.0,1,9.0,1,70.0,2129
GCF_900475305.1_43721_E02_genomic,1,1.0,1,5.0,1,26.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,11.0,1,68.0,2138
GCF_900475515.1_42731_F01_genomic,1,1.0,1,4.0,1,26.0,0,0.0,1,1.0,1,4.0,1,2.0,1,25.0,1,11.0,1,68.0,2133
GCF_900475545.1_44310_G02_genomic,1,5.0,1,3.0,1,3.0,1,30.0,0,0.0,1,3.0,1,1.0,1,34.0,1,7.0,1,34.0,3100
GCF_900475805.1_46514_B03_genomic,1,1.0,1,4.0,1,30.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,8.0,1,111.0,2203
GCF_900475915.1_48128_H02_genomic,1,2.0,1,2.0,0,0.0,1,143.0,1,1.0,1,5.0,1,2.0,1,8.0,1,8.0,1,28.0,2039
GCF_900476005.1_51438_H01_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,14.0,1,50.0,1,12.0,1,59.0,4276
GCF_900476045.1_50279_D01_genomic,1,4.0,1,4.0,1,1.0,1,1.0,0,0.0,1,4.0,1,3.0,1,24.0,1,1.0,1,23.0,1736
GCF_900478015.1_48269_B01_genomic,1,6.0,1,4.0,1,2.0,0,0.0,0,0.0,1,3.0,1,1.0,1,33.0,1,7.0,1,31.0,3064
GCF_900492555.1_CECT9104_genomic,1,1.0,1,9.0,1,12.0,1,135.0,1,3.0,1,4.0,1,5.0,1,33.0,1,13.0,1,89.0,3044
GCF_900618575.1_180-2_genomic,1,1.0,1,3.0,1,27.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,10.0,1,88.0,2172
GCF_900618585.1_180-15_genomic,1,1.0,1,2.0,1,27.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,10.0,1,87.0,2170
GCF_900635935.1_36725_D02_genomic,1,1.0,0,0.0,1,7.0,1,66.0,1,1.0,1,5.0,1,2.0,1,30.0,1,6.0,1,71.0,2044
GCF_900636435.1_42197_C01_genomic,1,2.0,1,5.0,1,18.0,0,0.0,1,1.0,1,5.0,1,2.0,1,35.0,1,6.0,1,38.0,2122
GCF_900636465.1_42290_E02_genomic,1,3.0,1,2.0,1,8.0,1,45.0,1,1.0,1,5.0,1,10.0,1,34.0,1,2.0,1,12.0,1925
GCF_900636565.1_42880_B01_genomic,1,2.0,1,1.0,1,3.0,1,55.0,1,1.0,1,5.0,1,1.0,1,27.0,1,3.0,1,52.0,1942
GCF_900636585.1_43058_B01_genomic,1,1.0,1,5.0,1,22.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,10.0,1,96.0,2236
GCF_900636895.1_44927_E01_genomic,1,2.0,1,4.0,1,10.0,0,0.0,1,2.0,1,6.0,1,2.0,1,27.0,1,15.0,1,33.0,1985
GCF_900636985.1_45889_C01_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,8.0,1,4.0,1,33.0,1,47.0,1,21.0,1,48.0,5558
GCF_900637225.1_50279_H01_genomic,1,2.0,0,0.0,1,1.0,1,30.0,0,0.0,1,3.0,1,1.0,1,17.0,1,11.0,1,17.0,2245
GCF_900637625.1_52295_C01_genomic,0,0.0,1,6.0,1,1.0,1,69.0,0,0.0,1,3.0,1,3.0,1,10.0,1,10.0,1,6.0,1388
GCF_900637975.1_53550_F01_genomic,1,3.0,1,5.0,1,3.0,1,208.0,0,0.0,1,4.0,1,2.0,1,47.0,1,24.0,1,101.0,3193
GCF_900637995.1_54466_G01_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,6.0,1,52.0,1,23.0,1,30.0,4915
GCF_902166825.1_26009_2_12_genomic,1,1.0,1,5.0,1,3.0,1,7.0,0,0.0,1,5.0,0,0.0,1,39.0,1,7.0,1,60.0,3822
GCF_902381645.1_UHGG_MGYG-HGUT-01347_genomic,0,0.0,0,0.0,0,0.0,1,41.0,0,0.0,1,2.0,1,2.0,1,31.0,1,20.0,1,39.0,2281
GCF_902386435.1_UHGG_MGYG-HGUT-02372_genomic,1,4.0,1,3.0,1,2.0,0,0.0,0,0.0,1,3.0,1,1.0,1,33.0,1,7.0,1,47.0,3183
GCF_902386655.1_UHGG_MGYG-HGUT-02387_genomic,1,1.0,1,5.0,1,7.0,1,23.0,1,2.0,1,7.0,1,3.0,1,24.0,1,16.0,1,120.0,3773
